Instrument,Company Common Name,Investor Full Name,Investor Shares Held,Holdings Pct Of Traded Shares Held,Close Price
MRK,,"Brookstone Capital Management, LLC",115830,0.0047,
MRK,,"Banco Santander, S.a",115528,0.0047,
MRK,,SP Asset Management LLC,115492,0.0047,
MRK,,"Wallace Advisory Group, LLC",115409,0.0047,
MRK,,FMR Investment Management (U.K.) Limited,115400,0.0047,
MRK,,Crestwood Advisors Group LLC,115212,0.0047,
MRK,,"TIAA-CREF Individual & Institutional Services, LLC",115102,0.0047,
MRK,,First National Bank of Omaha,115017,0.0047,
MRK,,"Community Bank, N.A.",114906,0.0047,
MRK,,"Red Door Wealth Management, LLC",114700,0.0046,
MRK,,New Mexico Educational Retirement Board,114586,0.0046,
MRK,,GAM Capital Management (Switzerland) AG,114404,0.0046,
MRK,,Integrated Financial Partners,114218,0.0046,
MRK,,Claret Asset Management Corporation,114010,0.0046,
MRK,,Osmosis Investment Management UK Ltd,113635,0.0046,
MRK,,BOCI-Prudential Asset Management Ltd.,113532,0.0046,
MRK,,"Callan Family Office, LLC",113144,0.0046,
MRK,,"Stratos Wealth Partners, Ltd.",113014,0.0046,
MRK,,Cullen Investment Group Ltd,112739,0.0046,
MRK,,Camden National Bank,112507,0.0046,
MRK,,"WestEnd Capital Management, L.L.C.",112368,0.0045,
MRK,,"Columbia Asset Management, L.L.C.",111663,0.0045,
MRK,,Narwhal Capital Management,111375,0.0045,
MRK,,Premier Asset Management Ltd,111020,0.0045,
MRK,,Central Trust & Investment Company,110805,0.0045,
MRK,,"RWA Wealth Partners, LLC",110763,0.0045,
MRK,,"Vise Technologies, Inc",110677,0.0045,
MRK,,Quilter Cheviot Europe Ltd,110521,0.0045,
MRK,,Novare Capital Management,110477,0.0045,
MRK,,"Cantor Fitzgerald Investment Advisors, L.P.",110155,0.0045,
MRK,,"Buck Wealth Strategies, LLC",110123,0.0045,
MRK,,"Griffin Asset Management, Inc.",109973,0.0045,
MRK,,Amundi Hong Kong Limited,109841,0.0044,
MRK,,Bankhaus Carl Spängler & Co. AG,109534,0.0044,
MRK,,"Eldred Rock Partners, LLC",109252,0.0044,
MRK,,Whitney & Company,109150,0.0044,
MRK,,Park Avenue Securities LLC,108975,0.0044,
MRK,,"Mapfre Asset Management, SGIIC, S.A.",108459,0.0044,
MRK,,"Strategas Asset Management, LLC",108240,0.0044,
MRK,,"Wilmington Trust Investment Advisors, Inc.",107672,0.0044,
MRK,,Fiduciary Trust International of California,107173,0.0043,
MRK,,Allianz SE,107100,0.0043,
MRK,,Savant Wealth Management,106935,0.0043,
MRK,,"Jacobs & Company, LLC",106849,0.0043,
MRK,,"Naples Global Advisors, LLC",106821,0.0043,
MRK,,"Union Bancaire Privée, UBP SA",106562,0.0043,
MRK,,The Trust Company of Vermont,106545,0.0043,
MRK,,"Prospera Financial Services, Inc.",105561,0.0043,
MRK,,"Cyndeo Wealth Partners, LLC",104497,0.0042,
MRK,,First Trust Investment Solutions LP,104473,0.0042,
MRK,,"UMB Bank, NA",104428,0.0042,
MRK,,"Grassi Investment Management, L.L.C._NLE",104417,0.0042,
MRK,,First Nebraska Trust Company,104203,0.0042,
MRK,,Skandia Investment Management AB,103628,0.0042,
MRK,,Scottish Widows Unit Trust Managers Ltd,103619,0.0042,
MRK,,Miramar Capital LLC,103550,0.0042,
MRK,,Kieger AG,103100,0.0042,
MRK,,"Clark & Stuart, Inc.",103085,0.0042,
MRK,,Laird Norton Wealth Management,103050,0.0042,
MRK,,Genus Capital Management Inc.,102986,0.0042,
MRK,,"Chartwell Investment Partners, LLC",102299,0.0041,
MRK,,Monongahela Capital Management,102245,0.0041,
MRK,,Choate Investment Advisors LLC,102005,0.0041,
MRK,,"Bard Financial Services, Inc.",101913,0.0041,
MRK,,DuPont Capital Management Corporation,101853,0.0041,
MRK,,MUFG Securities EMEA plc,101752,0.0041,
MRK,,"J.W. Cole Advisors, Inc.",101517,0.0041,
MRK,,Hudson Bay Capital Management LP,101505,0.0041,
MRK,,"Ibex Wealth Advisors, LLC",101148,0.0041,
MRK,,"Stoker Ostler Wealth Advisors, Inc.",100941,0.0041,
MRK,,"Associated Investment Management, LLC",100610,0.0041,
MRK,,"Patten & Patten, Inc.",100070,0.0041,
MRK,,Tompkins Community Bank,100067,0.0041,
MRK,,"Independent Advisor Alliance, LLC",100036,0.0041,
MRK,,"Viking Fund Management, LLC",100000,0.004,
MRK,,"Johnson Investment Counsel, Inc.",99873,0.004,
MRK,,AG2R La Mondiale Gestion d'Actifs SA,99726,0.004,
MRK,,"Miracle Mile Advisors, LLC",99531,0.004,
MRK,,Edward Jones Trust Company,99360,0.004,
MRK,,State Street Investment Management Australia Ltd.,99240,0.004,
MRK,,Tufton Capital Management LLC,99132,0.004,
MRK,,J & E Davy Unlimited Company,98790,0.004,
MRK,,Fort Sheridan Advisors LLC,98611,0.004,
MRK,,"Avantax Planning Partners, Inc",98512,0.004,
MRK,,Canandaigua National Bank & Trust Company,98455,0.004,
MRK,,"Estabrook Capital Management, L.L.C. (Grove Creek)",98244,0.004,
MRK,,Chicory Wealth,98194,0.004,
MRK,,Ampega Investment GmbH,98074,0.004,
MRK,,NLB Skladi upravljanje premozenja d.o.o.,98000,0.004,
MRK,,Lazard Asset Management Limited,97923,0.004,
MRK,,"Focus Partners Advisor Solutions, LLC",97724,0.004,
MRK,,"The Advocate Group, LLC",97350,0.0039,
MRK,,Rothschild Investment Corporation,97156,0.0039,
MRK,,ODIN Forvaltning AS,96965,0.0039,
MRK,,Purpose Investments Inc.,96913,0.0039,
MRK,,"KB Asset Management Co., Ltd.",96904,0.0039,
MRK,,Ninety One UK Limited,96901,0.0039,
MRK,,Morgan Stanley Investment Management Ltd. (UK),96848,0.0039,
MRK,,Cardinal Capital Management Inc,96637,0.0039,
MRK,,Moors & Cabot Inc.,96078,0.0039,
MRK,,Bank Vontobel AG,95996,0.0039,
MRK,,MLC Asset Management,95730,0.0039,
MRK,,"Marco Investment Management, L.L.C.",95705,0.0039,
MRK,,Professionals Financial Inc.,95016,0.0038,
MRK,,Slocum Gordon & Company,94448,0.0038,
MRK,,Li (Dean Y),94431,0.0038,
MRK,,"1st Source Corporation Investment Advisors, Inc.",94306,0.0038,
MRK,,"John G. Ullman & Associates, Inc.",94272,0.0038,
MRK,,"Amova Asset Management Co., Ltd.",94010,0.0038,
MRK,,Commonwealth Retirement Investments LLC,93906,0.0038,
MRK,,"Linscomb & Williams, Inc.",93611,0.0038,
MRK,,"Atomi Financial Group, Inc.",93562,0.0038,
MRK,,"Lynch & Associates, Inc.",93438,0.0038,
MRK,,AMG National Trust Bank,93104,0.0038,
MRK,,River Wealth Advisors LLC,93102,0.0038,
MRK,,"CX Institutional, L.L.C.",92994,0.0038,
MRK,,"Hamel Associates, Inc.",92801,0.0038,
MRK,,"Apollon Wealth Management, LLC",92740,0.0038,
MRK,,"Sheaff Brock Investment Advisors, LLC",92619,0.0038,
MRK,,"Carlson Capital Management, LLC",92350,0.0037,
MRK,,Basellandschaftliche Kantonalbank,92315,0.0037,
MRK,,Litchfield (Caroline),92189,0.0037,
MRK,,Smithfield Trust Company,92186,0.0037,
MRK,,"Robertson Stephens Wealth Management, LLC",92163,0.0037,
MRK,,Kinneret Advisory LLC,91933,0.0037,
MRK,,"Evercore Wealth Management, LLC",91797,0.0037,
MRK,,Hang Seng Investment Management Ltd.,91691,0.0037,
MRK,,DZ PRIVATBANK S.A.,91644,0.0037,
MRK,,Brockenbrough,91627,0.0037,
MRK,,Caisse des Dépôts et Consignations,91415,0.0037,
MRK,,"Trillium Asset Management, LLC",91372,0.0037,
MRK,,"Hunter Capital Management, LLC",91046,0.0037,
MRK,,"Alpha Architect, LLC",90944,0.0037,
MRK,,"Lee, Danner & Bass, Inc.",89960,0.0036,
MRK,,NBT Bank N.A.,89896,0.0036,
MRK,,"Beck, Mack & Oliver LLC",89619,0.0036,
MRK,,"Vestmark Advisory Solutions, Inc",89323,0.0036,
MRK,,Lockheed Martin Investment Management Co.,89300,0.0036,
MRK,,GAMMA Investing LLC,89256,0.0036,
MRK,,Quadrant Family Wealth Advisors,88834,0.0036,
MRK,,Birch Hill Investment Advisors LLC,88805,0.0036,
MRK,,Adalta Capital Management LLC,88591,0.0036,
MRK,,Kepler Cheuvreux (Switzerland),88573,0.0036,
MRK,,"Exchange Traded Concepts, LLC",88552,0.0036,
MRK,,LaFleur & Godfrey LLC,88152,0.0036,
MRK,,LLB Asset Management AG,88128,0.0036,
MRK,,"Neville, Rodie & Shaw, Inc.",87824,0.0036,
MRK,,"Addenda Capital, Inc.",87800,0.0036,
MRK,,"Global Retirement Partners, LLC",87713,0.0036,
MRK,,"Executive Wealth Management, LLC",87675,0.0035,
MRK,,Cutler Investment Group LLC,87631,0.0035,
MRK,,Russell Investments Limited,87623,0.0035,
MRK,,Sygnia Asset Management,87606,0.0035,
MRK,,Country Club Bank,87543,0.0035,
MRK,,FLC Capital Advisors,87402,0.0035,
MRK,,"Parsons Capital Management, Inc.",87092,0.0035,
MRK,,GAM Investment Management (Switzerland) AG,87065,0.0035,
MRK,,Vontobel Asset Management S.A.,87045,0.0035,
MRK,,Hemenway & Barnes LLP,86655,0.0035,
MRK,,"Mairs and Power, Inc.",86606,0.0035,
MRK,,Insingergilissen Asset Management N.V.,85976,0.0035,
MRK,,"Pensionmark Financial Group, LLC",85824,0.0035,
MRK,,"Azzad Asset Management, Inc.",85725,0.0035,
MRK,,Jordan Park Group LLC,85476,0.0035,
MRK,,Carnegie Investment Counsel,85461,0.0035,
MRK,,1834 Investment Advisors Co.,85346,0.0035,
MRK,,UBS Asset Management (Europe) S.A.,85245,0.0035,
MRK,,WealthBridge Investment Counsel Inc.,85215,0.0035,
MRK,,Lannebo Kapitalförvaltning AB,85057,0.0034,
MRK,,Van Lanschot Kempen NV,85015,0.0034,
MRK,,"Meeder Asset Management, Inc",84741,0.0034,
MRK,,Gladstone Wealth Group,84536,0.0034,
MRK,,"Oak Harvest Investment Services, LLC",83388,0.0034,
MRK,,FERI AG,83349,0.0034,
MRK,,"Sit Investment Associates, Inc.",83342,0.0034,
MRK,,"Summit Trail Advisors, LLC",83143,0.0034,
MRK,,"Winslow Asset Management, Inc.",83013,0.0034,
MRK,,Oak Grove Capital LLC,82960,0.0034,
MRK,,"Schaper, Benz & Wise Investment Counsel, Inc.",82835,0.0034,
MRK,,Sky Investment Group LLC,82367,0.0033,
MRK,,"Envestnet Portfolio Solutions, Inc.",82260,0.0033,
MRK,,Stock Yards Bank and Trust Company,82209,0.0033,
MRK,,Macquarie Investment Management Global Ltd.,81901,0.0033,
MRK,,Algert Global LLC,81672,0.0033,
MRK,,"Daymark Wealth Partners, LLC",81618,0.0033,
MRK,,Wetherby Asset Management LLC,81536,0.0033,
MRK,,Heritage Trust Co,81460,0.0033,
MRK,,"Freestone Capital Management, LLC",81403,0.0033,
MRK,,LGT Bank (Austria) AG,81283,0.0033,
MRK,,Vector Asset Management S.A.,80769,0.0033,
MRK,,Boston Financial Management LLC,80341,0.0033,
MRK,,"Perigon Wealth Management, LLC",80209,0.0032,
MRK,,Principle Wealth Partners LLC,80052,0.0032,
MRK,,"Patient Square Capital, LP",80000,0.0032,
MRK,,"Busey Wealth Management, Inc.",79448,0.0032,
MRK,,Northwestern Mutual Investment Management Company LLC,79418,0.0032,
MRK,,"Madison Avenue Financial Solutions, LLC",79371,0.0032,
MRK,,Live Oak Private Wealth LLC,79338,0.0032,
MRK,,GFS Advisors LLC,79014,0.0032,
MRK,,Kennedy Capital Management LLC,78744,0.0032,
MRK,,"Carret Asset Management, LLC",78723,0.0032,
MRK,,Watch Point Trust Company LLC,78707,0.0032,
MRK,,Greenleaf Trust,78684,0.0032,
MRK,,Thomas Story & Son LLC,78545,0.0032,
MRK,,LähiTapiola Varainhoito Oy,78476,0.0032,
MRK,,TBF Global Asset Management GmbH,78200,0.0032,
MRK,,"Fulton Financial Advisors, N.A.",78112,0.0032,
MRK,,"Mutual Advisors, LLC",77619,0.0031,
MRK,,"BMO Family Office, LLC",77535,0.0031,
MRK,,"Green Century Capital Management, Inc.",77483,0.0031,
MRK,,"Contravisory Investment Management, Inc.",77298,0.0031,
MRK,,"Ibercaja Patrimonios S.G.C., S.A",76991,0.0031,
MRK,,MGO One Seven LLC,76852,0.0031,
MRK,,BNP Paribas Asset Management UK Limited,76246,0.0031,
MRK,,Clifford Swan Investment Counselors,76120,0.0031,
MRK,,PensionDanmark A/S,76098,0.0031,
MRK,,"Sunbelt Securities, Inc",76019,0.0031,
MRK,,Robinhood Asset Management LLC,75781,0.0031,
MRK,,"The CAPROCK Group, LLC",75687,0.0031,
MRK,,Nomura Asset Management Malaysia Sdn Bhd,75095,0.003,
MRK,,"Vest Financial, LLC",75051,0.003,
MRK,,"Level Four Advisory Services, LLC",74875,0.003,
MRK,,Prudential Financial Planning Services,74719,0.003,
MRK,,"Loomis, Sayles & Company, L.P.",74671,0.003,
MRK,,Sowell Management Services,74549,0.003,
MRK,,Aberdeen Investments Deutschland AG,74500,0.003,
MRK,,"Pinnacle Wealth Management Advisory Group, LLC",74329,0.003,
MRK,,Siemens Fonds Invest GmbH,74160,0.003,
MRK,,"Capital Analysts, LLC",74015,0.003,
MRK,,"Applied Finance Advisors, LLC",73906,0.003,
MRK,,"Hennion & Walsh Asset Management, Inc.",73593,0.003,
MRK,,La Française AM,73551,0.003,
MRK,,Ledyard National Bank,73445,0.003,
MRK,,"Augustine Asset Management, Inc.",73215,0.003,
MRK,,Degroof Petercam Asset Management,73186,0.003,
MRK,,Chemung Canal Trust Company,73092,0.003,
MRK,,North Dakota State Investment Board,73011,0.003,
MRK,,"The Trust Company of Toledo, NA",72838,0.0029,
MRK,,Credit Mutuel Asset Management,72733,0.0029,
MRK,,Voleon Capital Management LP,72679,0.0029,
MRK,,Principal Securities Inc,72670,0.0029,
MRK,,"W Advisors, LLC",72563,0.0029,
MRK,,"Jacobi Capital Management, LLC",72285,0.0029,
MRK,,Fifth Third Wealth Advisors LLC,72054,0.0029,
MRK,,"Round Hill Asset Management, Inc.",72015,0.0029,
MRK,,"Meridian Wealth Management, LLC",71654,0.0029,
MRK,,INTECH Investment Management LLC,71640,0.0029,
MRK,,Simmons First Trust Company N.A.,71297,0.0029,
MRK,,"Brick & Kyle, Associates",71259,0.0029,
MRK,,Global X Japan Co. Ltd.,70922,0.0029,
MRK,,"Clear Trail Advisors, LLC",70700,0.0029,
MRK,,Hantz Financial Services Inc,70513,0.0029,
MRK,,Lingohr & Partner Asset Management GmbH,70447,0.0029,
MRK,,Zachary (Jennifer L),70413,0.0029,
MRK,,Boit C F David,70283,0.0028,
MRK,,"Everence Capital Management, Inc.",70254,0.0028,
MRK,,Middlefield Capital Corporation,70000,0.0028,
MRK,,"Bonness Enterprises, Inc.",69500,0.0028,
MRK,,"GF Fund Management Co., Ltd.",69027,0.0028,
MRK,,"Argent Financial Group, Inc.",69005,0.0028,
MRK,,Intesa Sanpaolo S.p.A.,68892,0.0028,
MRK,,"Royal Fund Management, LLC",68809,0.0028,
MRK,,Kredietrust Luxembourg S.A.,68677,0.0028,
MRK,,"Atria Wealth Solutions, Inc.",68668,0.0028,
MRK,,MUFG Securities Americas Inc,68665,0.0028,
MRK,,INVESCO Asset Management Limited,68522,0.0028,
MRK,,"New England Asset Management, Inc.",68367,0.0028,
MRK,,"Marble Harbor Investment Counsel, LLC",68013,0.0028,
MRK,,First American Bank,67757,0.0027,
MRK,,Vontobel Swiss Financial Advisers AG,67601,0.0027,
MRK,,"Summit Global Investments, LLC",67598,0.0027,
MRK,,Pallas Capital Advisors LLC,67542,0.0027,
MRK,,"Kayne Anderson Rudnick Investment Management, LLC",67492,0.0027,
MRK,,"Lifeworks Advisors, LLC",67492,0.0027,
MRK,,"Securian Asset Management, Inc.",67333,0.0027,
MRK,,Lombard Odier Asset Management (USA) Corp.,67306,0.0027,
MRK,,DZ Privatbank (Schweiz) AG,67163,0.0027,
MRK,,"Kovitz Investment Group Partners, LLC",66758,0.0027,
MRK,,"Stablepoint Partners, LLC",66669,0.0027,
MRK,,"NewEdge Wealth, LLC",66602,0.0027,
MRK,,"Boston Research and Management, Inc.",66572,0.0027,
MRK,,"IA Global Asset Management, Inc.",66560,0.0027,
MRK,,"Guyasuta Investment Advisors, Inc.",66549,0.0027,
MRK,,"American Investment Services, Inc.",66477,0.0027,
MRK,,"SageSpring Wealth Partners, LLC",66315,0.0027,
MRK,,Kentucky Retirement Systems Insurance Trust Fund,66309,0.0027,
MRK,,"Roberts Wealth Advisors, LLC",66219,0.0027,
MRK,,"Duncker, Streett & Co., L.L.C.",66212,0.0027,
MRK,,Impact Asset Management GmbH,66105,0.0027,
MRK,,"Two Sigma Investments, LP",66062,0.0027,
MRK,,"Financial Security Advisory, Inc.",65929,0.0027,
MRK,,"Anchor Investment Management, LLC",65472,0.0027,
MRK,,"SS&H Financial Advisors, Inc",65293,0.0026,
MRK,,LBBW Asset Management Investmentgesellschaft mbH,65100,0.0026,
MRK,,MD Financial Management Inc.,65072,0.0026,
MRK,,Plimoth Trust Co LLC,65039,0.0026,
MRK,,Jyske Invest Fund Management A/S,64979,0.0026,
MRK,,"Alpha Cubed Investments, LLC",64947,0.0026,
MRK,,"Sound View Wealth Advisors, LLC",64516,0.0026,
MRK,,"Ameritas Investment Partners, Inc.",64435,0.0026,
MRK,,"Mill Capital Management, LLC",64423,0.0026,
MRK,,Plato Investment Management Limited,64422,0.0026,
MRK,,"Evolve Private Wealth, LLC",64340,0.0026,
MRK,,"Sompo Asset Management Co.,Ltd.",64270,0.0026,
MRK,,St. Galler Kantonalbank AG,63840,0.0026,
MRK,,CCM Investment Group LLC,63576,0.0026,
MRK,,Te Ahumairangi Investment Management Ltd.,63569,0.0026,
MRK,,Platinum Asset Management,63316,0.0026,
MRK,,Sydbank,63284,0.0026,
MRK,,Capital Counsel LLC,63213,0.0026,
MRK,,First Citizens Bank & Trust Company,63208,0.0026,
MRK,,"Moneta Group Investment Advisors, LLC",63052,0.0026,
MRK,,Wahed Invest LLC,62990,0.0026,
MRK,,"Jessup Wealth Management, Inc",62944,0.0025,
MRK,,"Argyle Capital Management, Inc.",62816,0.0025,
MRK,,"Jackson Hole Capital Partners, LLC_NLE",62790,0.0025,
MRK,,Phoenix Investment and Finances Ltd,62785,0.0025,
MRK,,State Street Investment Management (Japan),62496,0.0025,
MRK,,Meiji Yasuda Asset Management Company Ltd.,62447,0.0025,
MRK,,"Baugh & Associates, LLC",62389,0.0025,
MRK,,"First Eagle Investment Management, L.L.C.",62295,0.0025,
MRK,,"Meeder Advisory Services, Inc.",62281,0.0025,
MRK,,"Eliot Finkel Investment Counsel, LLC",62145,0.0025,
MRK,,MFS Investment Management Canada Limited,62135,0.0025,
MRK,,"PFG Investments, LLC",61979,0.0025,
MRK,,INVESCO Asset Management (Japan) Ltd.,61951,0.0025,
MRK,,"M Holdings Securities, Inc.",61723,0.0025,
MRK,,Buffington Mohr McNeal,61540,0.0025,
MRK,,Ossiam,61499,0.0025,
MRK,,XML Financial Group,61160,0.0025,
MRK,,Cary Street Partners Asset Management LLC,60855,0.0025,
MRK,,"IHT Wealth Management, LLC",60720,0.0025,
MRK,,Trust Company of Kansas,60523,0.0025,
MRK,,"Biltmore Family Office, LLC",60441,0.0024,
MRK,,"Pinkerton Wealth, LLC",60273,0.0024,
MRK,,"First American Trust, FSB",60244,0.0024,
MRK,,Invesco Management SA,60179,0.0024,
MRK,,Swisscanto Fondsleitung AG,60159,0.0024,
MRK,,Sanlam Investment Management (Pty) Ltd.,60128,0.0024,
MRK,,"TritonPoint Wealth, LLC",59731,0.0024,
MRK,,TNF LLC,59724,0.0024,
MRK,,Larson Financial Group LLC,59707,0.0024,
MRK,,"SIG Brokerage, LP",59556,0.0024,
MRK,,TD Private Client Wealth LLC,59416,0.0024,
MRK,,"Inlet Private Wealth, LLC",59410,0.0024,
MRK,,National Bank Trust,59258,0.0024,
MRK,,Hudson Value Partners LLC,59197,0.0024,
MRK,,"Pure Financial Advisors, LLC.",58997,0.0024,
MRK,,RMC Investment Advisors,58980,0.0024,
MRK,,"Hanson & Doremus Investment Management, Inc.",58928,0.0024,
MRK,,"Chesley, Taft & Associates L.L.C.",58833,0.0024,
MRK,,"Cypress Capital Group, Inc.",58740,0.0024,
MRK,,OneDigital Investment Advisors LLC,58595,0.0024,
MRK,,Integrated Advisors Network LLC,58444,0.0024,
MRK,,"Cutler Capital Management, L.L.C.",58396,0.0024,
MRK,,GLOBALT Investments,58226,0.0024,
MRK,,Texas Yale Capital Corp.,58188,0.0024,
MRK,,Corecap Advisors Inc,57840,0.0023,
MRK,,Amundi Ireland Limited,57628,0.0023,
MRK,,North Star Investment Management Corporation,57457,0.0023,
MRK,,"Rossmore Private Capital, LLC",57421,0.0023,
MRK,,"Signaturefd, LLC",57399,0.0023,
MRK,,Metaurus Advisors LLC,57244,0.0023,
MRK,,SP-Fund Management Company Ltd,57200,0.0023,
MRK,,"Sherman Porfolios, LLC",57004,0.0023,
MRK,,"Jay A. Fishman, Ltd.",56886,0.0023,
MRK,,Williams Jones Wealth Management LLC,56834,0.0023,
MRK,,Trajan Wealth LLC,56761,0.0023,
MRK,,"Perryman Financial Advisory, Inc.",56615,0.0023,
MRK,,Hamilton Capital Partners Inc.,56592,0.0023,
MRK,,Neuberger Berman Investment Advisors LLC,56387,0.0023,
MRK,,"David Wendell Associates, Inc.",56376,0.0023,
MRK,,The Trust Company of Virginia,56363,0.0023,
MRK,,Coons Advisors,56220,0.0023,
MRK,,"Gibraltar Capital Management, Inc.",56212,0.0023,
MRK,,Guindo (Chirfi),56205,0.0023,
MRK,,Satrix Managers (RF) (Pty) Ltd,56194,0.0023,
MRK,,"Parallel Advisors, LLC",56169,0.0023,
MRK,,Federated Hermes Investment Management Company,56091,0.0023,
MRK,,Berner Kantonalbank AG,56060,0.0023,
MRK,,State Street Europe Limited,55868,0.0023,
MRK,,Bridges Investment Management Inc,55851,0.0023,
MRK,,New Hampshire Trust Company,55630,0.0023,
MRK,,Northwest Bank,55622,0.0023,
MRK,,Exchange Capital Management Inc,55616,0.0023,
MRK,,"Avitas Wealth Management, LLC",55585,0.0023,
MRK,,Banque de Luxembourg Investments,55500,0.0022,
MRK,,"Scotia Fondos, S.A. de C.V.",55329,0.0022,
MRK,,"Covenant Asset Management, LLC",55320,0.0022,
MRK,,"Wedbush Securities, Inc.",55244,0.0022,
MRK,,The Investment House LLC,55229,0.0022,
MRK,,"Centre Asset Management, LLC",55132,0.0022,
MRK,,Brevan Howard Capital Management LP,55029,0.0022,
MRK,,Saint Olive Gestion,55000,0.0022,
MRK,,Unigestion,54996,0.0022,
MRK,,BNP Paribas (Suisse) S.A.,54979,0.0022,
MRK,,"Cairn Investment Group, Inc.",54675,0.0022,
MRK,,"Courier Capital, LLC",54593,0.0022,
MRK,,"Buckley Wealth Management, LLC",54553,0.0022,
MRK,,CA Indosuez (Switzerland) S.A.,54320,0.0022,
MRK,,"OpenArc Corporate Advisory, LLC",54298,0.0022,
MRK,,"Altrius Capital Management, Inc.",54271,0.0022,
MRK,,Pine Valley Investments LLC,54101,0.0022,
MRK,,HSBC Global Asset Management (International) Limited,54095,0.0022,
MRK,,"Riverfront Investment Group, LLC",53994,0.0022,
MRK,,Arkéa Asset Management SA,53851,0.0022,
MRK,,CAIM LLC,53682,0.0022,
MRK,,KCM Investment Advisors,53668,0.0022,
MRK,,"Sava Infond, druzba za upravljanje, d.o.o.",53620,0.0022,
MRK,,Wealthspire Advisors LLC,53484,0.0022,
MRK,,B&C Financial Advisors,53452,0.0022,
MRK,,"Letson Investment Management, Inc.",53398,0.0022,
MRK,,Edentree Asset Management Ltd,53340,0.0022,
MRK,,LGT Bank (Schweiz) AG,53286,0.0022,
MRK,,"KMG Fiduciary Partners, LLC",53267,0.0022,
MRK,,Valeo Financial Advisors LLC,53223,0.0022,
MRK,,"Alerus Financial, N.A.",53203,0.0022,
MRK,,Searle & Company,53163,0.0022,
MRK,,HBKS Wealth Advisors,53060,0.0021,
