"","Instrument","Company.Common.Name","Deal.Permid","Loan.Dates..Announcement.Date","Loan.Dates..Financial.Close.Date.of.Loan.Package","Maturity..Maturity.Date","Loan.Type","Use.of.Proceeds","Loan.Repayment..Type","Loans.Issuer.Borrower.Ultimate.Parent.Name.Full","Loan.Package.Amount","Number.of.all.Managers..inc..Int.l.Co.Managers","All.Managers..inc..Int.l.Co.Managers..Parent..Full.Name.","All.Managers..inc..Int.l.Co.Managers..Parent..Code.","All.Loans.Manager.Roles","Loan.Manager.Commitment.Amount"
"8876",4295905141,"Tyson Foods Inc",154083503039,"2011-02-15","2011-02-23","2016-02-23","Revolving Credit Facility","Capital Expenditures","Bullet","Tyson Foods Inc",1e+09,6,"Credit Agricole Corporate & Investment Bank","CREDIT-AGRI-CIB","Co-Arranger",166666666.666667
"8877",4295905141,"Tyson Foods Inc",154083530093,"2009-02-19","2009-03-09","2012-03-09","Revolving Credit Facility","Standby/CP Support","Bullet","Tyson Foods Inc",1e+09,9,"BofA Securities Inc","BOFA-SEC-INC","Co-Arranger",111111111.111111
"8878",4295905141,"Tyson Foods Inc",154083531404,"2008-09-10","2008-09-10","2013-09-10","Revolving Credit Facility","Refinance/Retiring Acquisition Debt",NA,"Tyson Foods Inc",1e+09,13,"Cooperatieve Rabobank UA","RABOBANK","Co-Arranger",76923076.9230769
"8879",4295905141,"Tyson Foods Inc",154083587077,"2014-06-09","2014-07-15","2015-07-14","364 Day Revolver","Refinancing",NA,"Tyson Foods Inc",9.2e+09,31,"Societe Generale SA","SOC-GEN","Co-Arranger",296774193.548387
"8880",4295905141,"Tyson Foods Inc",154083587078,"2014-06-09","2014-07-15","2017-07-15","Delayed Draw Term Loan","Standby/CP Support","Amortizing","Tyson Foods Inc",9.2e+09,9,"TD Securities Inc","TD-SECURITIES","Co-Arranger",1022222222.22222
"8881",4295905141,"Tyson Foods Inc",154083587652,"2014-06-09","2014-07-15","2015-07-14","Bridge Loan","General Corporate Purpose",NA,"Tyson Foods Inc",9.2e+09,12,"Mitsubishi UFJ Financial Group","MITSUBISHI-UFJ","Participant",766666666.666667
"8882",4295905141,"Tyson Foods Inc",154083587655,"2014-06-09","2014-07-15","2019-07-15","Delayed Draw Term Loan","Future Acquisitions","Amortizing","Tyson Foods Inc",9.2e+09,6,"CIBC World Markets Inc","CIBC-WORLD","Participant",1533333333.33333
"8883",4295905141,"Tyson Foods Inc",154083587656,"2014-06-09","2014-07-15","2019-07-15","Delayed Draw Term Loan","Working Capital","Bullet","Tyson Foods Inc",9.2e+09,7,"Resona Holdings Inc","RESONA","Participant",1314285714.28571
"8884",4295905141,"Tyson Foods Inc",154083588631,"2014-12-01","2014-12-01","2020-12-01","Term Loan","Capital Expenditures","Amortizing","Tyson Foods Inc",122694796.693226,20,"Mizuho Financial Group","MIZUHO-FINAN","Participant",6134739.8346613
"8885",4295905141,"Tyson Foods Inc",154083607765,"2014-09-25","2014-09-25","2019-09-25","Revolving Credit Facility","Standby/CP Support",NA,"Tyson Foods Inc",1.25e+09,9,"JP Morgan & Co Inc","JPM","Participant",138888888.888889
"8886",4295905141,"Tyson Foods Inc",154083608379,"2014-12-01","2014-12-01","2020-12-01","Term Loan","General Corporate Purpose","Amortizing","Tyson Foods Inc",122694796.693226,6,"Mizuho Financial Group","MIZUHO-FINAN","Participant",20449132.7822043
"8887",4295905141,"Tyson Foods Inc",154083608380,"2014-12-01","2014-12-01","2017-12-01","Revolving Credit Facility","Future Acquisitions","Bullet","Tyson Foods Inc",122694796.693226,6,"SBI Holdings Inc","SBI-HOL","Participant",20449132.7822043
"8888",4295905141,"Tyson Foods Inc",154083608381,"2014-12-01","2014-12-01","2017-12-01","Revolving Credit Facility","Working Capital","Bullet","Tyson Foods Inc",122694796.693226,12,"JP Morgan & Co Inc","JPM","Participant",10224566.3911022
"8889",4295905141,"Tyson Foods Inc",154083620284,"2016-07-01","2016-07-01","2020-12-01","Term Loan A","Capital Expenditures","Amortizing","Tyson Foods Inc",68669480.1073413,6,"NatWest","NATWEST-GRP","Participant",11444913.3512236
"8890",4295905141,"Tyson Foods Inc",154083620285,"2016-07-01","2016-07-01","2020-12-01","Term Loan B","Standby/CP Support","Amortizing","Tyson Foods Inc",68669480.1073413,2,"Mitsubishi UFJ Financial Group","MITSUBISHI-UFJ","Participant",34334740.0536707
"8891",4295905141,"Tyson Foods Inc",154083620286,"2016-07-01","2016-07-01","2017-12-01","Revolving Credit Facility","Working Capital","Bullet","Tyson Foods Inc",68669480.1073413,5,"Sumitomo Mitsui Financial Group Inc","SUM-MIT-FIN-GRP","Participant",13733896.0214683
"8892",4295905141,"Tyson Foods Inc",154083640421,"2017-05-12","2017-05-12","2020-05-12","Delayed Draw Term Loan","Capital Expenditures",NA,"Tyson Foods Inc",1.8e+09,13,"Truist Financial Corp","TRUIST-FIN","Participant",138461538.461538
"8893",4295905141,"Tyson Foods Inc",154083640553,"2017-05-12","2017-05-12","2022-05-12","Revolving Credit Facility","Refinancing",NA,"Tyson Foods Inc",1.5e+09,5,"UBS","UBS-BANK","Participant",3e+08
"8894",4295905141,"Tyson Foods Inc",154083644206,"2017-05-12","2017-05-12","2018-05-11","Bridge Loan","Standby/CP Support",NA,"Tyson Foods Inc",4.5e+09,6,"US National Bank of Oregon, Portland","US-NB-OREGON","Participant",7.5e+08
"8895",4295905141,"Tyson Foods Inc",154083644207,"2017-05-12","2017-05-12","2018-05-11","Bridge Loan","General Corporate Purpose",NA,"Tyson Foods Inc",4.5e+09,6,"BofA Securities Inc","BOFA-SEC-INC","Administration Agent",7.5e+08
"8896",4295905141,"Tyson Foods Inc",154085067016,"2018-03-14","2018-03-14","2023-03-14","Revolving Credit Facility","Standby/CP Support",NA,"Tyson Foods Inc",1.75e+09,2,"JP Morgan & Co Inc","JPM","Co-Arranger",8.75e+08
"8897",4295905141,"Tyson Foods Inc",154085257721,"2018-11-29","2018-11-29","2019-11-28","Term Loan","General Corporate Purpose",NA,"Tyson Foods Inc",1.8e+09,6,"JP Morgan & Co Inc","JPM","Co-Arranger",3e+08
"8898",4295905141,"Tyson Foods Inc",154085663225,"2020-03-27","2020-03-27","2022-03-27","Term Loan A","Working Capital",NA,"Tyson Foods Inc",1.5e+09,4,"BofA Securities Inc","BOFA-SEC-INC","Co-Arranger",3.75e+08
"8899",4295905141,"Tyson Foods Inc",154087124346,"2021-03-22","2021-03-22","2023-03-22","Term Loan","Refinancing","Bullet","Tyson Foods Inc",5e+08,1,"JP Morgan & Co Inc","JPM","Co-Arranger",5e+08
"8900",4295905141,"Tyson Foods Inc",154087307800,"2021-09-18","2021-09-30","2026-09-30","Revolving Credit Facility","General Corporate Purpose",NA,"Tyson Foods Inc",2.25e+09,3,"BofA Securities Inc","BOFA-SEC-INC","Co-Arranger",7.5e+08
"8901",4295905141,"Tyson Foods Inc",154087988510,"2023-05-03","2023-05-03","2028-05-03","Delayed Draw Term Loan","Working Capital",NA,"Tyson Foods Inc",1.75e+09,2,"NatWest","NATWEST-GRP","Co-Arranger",8.75e+08
"8902",4295905141,"Tyson Foods Inc",154087988511,"2023-05-03","2023-05-03","2026-05-03","Term Loan","Refinancing",NA,"Tyson Foods Inc",1.75e+09,2,"Cooperatieve Rabobank UA","RABOBANK","Co-Arranger",8.75e+08
"8903",4295905141,"Tyson Foods Inc",154088541122,"2024-06-26","2024-06-26","2026-05-03","Term Loan","General Corporate Purpose",NA,"Tyson Foods Inc",7.5e+08,1,"Societe Generale SA","SOC-GEN","Co-Arranger",7.5e+08
"8904",4295905141,"Tyson Foods Inc",154088877035,"2025-04-15","2025-04-15","2030-04-15","Revolving Credit Facility","Refinancing",NA,"Tyson Foods Inc",2.5e+09,3,"Scotiabank","SCOTIABANK","Participant",833333333.333333
"8905",4295905141,"Tyson Foods Inc",154089204223,"2025-12-12","2025-12-12","2028-12-12","Revolving Credit Facility","Refinance/Retiring Bank Debt",NA,"Tyson Foods Inc",7.5e+08,1,"Mitsubishi UFJ Financial Group","MITSUBISHI-UFJ","Participant",7.5e+08
"9507",4295859830,"Marfrig Global Foods SA",154083492367,"2011-05-28","2011-06-30","2015-12-29","Term Loan","Export/Import Financing",NA,"Marfrig Alimentos SA",2.25e+08,17,"ING","ING","Agent",3.5e+07
"9508",4295859830,"Marfrig Global Foods SA",154083551140,"2009-09-05",NA,"2014-09-05","Term Loan","General Corporate Purpose",NA,"MMS Participacoes SA",1e+08,16,"Deutsche Bank","DEUTSCHE-BANK","Agent",5.5e+07
"9509",4295859830,"Marfrig Global Foods SA",154083572103,"2013-11-27","2013-11-27","2018-12-01","Term Loan","General Corporate Purpose",NA,"Marfrig Alimentos SA",6900000,16,"Scotiabank","SCOTIABANK","Co-Arranger",3.5e+07
"9510",4295859830,"Marfrig Global Foods SA",154083572104,"2013-11-27","2013-11-27","2016-11-27","Revolving Credit Facility","General Corporate Purpose",NA,"Marfrig Alimentos SA",6900000,17,"Corporacion Andina de Fomento","CAF","Co-Arranger",5e+07
"9511",4295859830,"Marfrig Global Foods SA",154083578981,"2013-03-25","2013-03-25","2018-03-29","Revolving Credit Facility","General Corporate Purpose",NA,"Marfrig Alimentos SA",6e+08,4,"NatWest","NATWEST-GRP","Co-Arranger",2.5e+07
"9512",4295859830,"Marfrig Global Foods SA",154083578982,"2013-03-25","2013-03-25","2020-03-29","Term Loan A","General Corporate Purpose",NA,"Marfrig Alimentos SA",6e+08,6,"Banco Latinoamericano de Comercio Exterior SA{BLADEX}","BLADEX1","Manager",2.5e+07
"9513",4295859830,"Marfrig Global Foods SA",154083626147,"2015-12-11","2015-12-11","2020-12-11","Revolving Credit Facility","General Corporate Purpose",NA,"MMS Participacoes SA",9e+08,15,"UBS","UBS-BANK","Agent",6e+07
"9514",4295859830,"Marfrig Global Foods SA",154083632055,"2015-12-11","2015-12-11","2020-12-11","Term Loan","General Corporate Purpose",NA,"MMS Participacoes SA",9e+08,12,"PNC Financial Services Group Inc","PNC-FINANCIAL","Administration Agent",2940000
"9515",4295859830,"Marfrig Global Foods SA",154085135455,"2018-06-05","2018-06-05","2019-06-05","Bridge Loan","Acquisition Finance",NA,"MMS Participacoes SA",9e+08,3,"Fulton Bank NA","FULTON-BK","Participant",1960000
"9516",4295859830,"Marfrig Global Foods SA",154085136162,"2018-05-15","2018-05-15","2022-05-15","Term Loan","Proceed To Shareholders",NA,"MMS Participacoes SA",1e+08,2,"PNC Financial Services Group Inc","PNC-FINANCIAL","Administration Agent",1200000
"9517",4295859830,"Marfrig Global Foods SA",154086821424,"2020-06-26","2020-06-26","2023-06-26","Term Loan","General Corporate Purpose",NA,"MMS Participacoes SA",5e+08,2,"Fulton Bank NA","FULTON-BK","Participant",8e+05
"9518",4295859830,"Marfrig Global Foods SA",154087049559,"2021-01-11","2021-01-11","2023-12-26","Term Loan","General Corporate Purpose",NA,"MMS Participacoes SA",437500000,1,"Cooperatieve Rabobank UA","RABOBANK","Administration Agent",437500000
"9519",4295859830,"Marfrig Global Foods SA",154089204189,"2025-09-22","2025-09-22","2027-09-22","Term Loan","General Corporate Purpose",NA,"MMS Participacoes SA",149745432.764301,1,"ING","ING","Syndication Agent",149745432.764301
"9619",4296818456,"Groupe Lactalis SA",154083471471,"2006-01-19","2006-06-26","2013-07-06","Revolving Credit Facility","Acquisition Finance",NA,"BSA SAS",3398492076.47866,19,"BNP Paribas SA","BNP-PARIBAS","Arranger",178868004.025193
"9620",4296818456,"Groupe Lactalis SA",154083474089,"2006-01-19","2006-06-26","2013-07-06","Term Loan","Refinancing","Amortizing","BSA SAS",3398492076.47866,21,"Societe Generale SA","SOC-GEN","Arranger",161832956.022793
"9621",4296818456,"Groupe Lactalis SA",154083474387,"2006-01-19","2006-06-26","2013-07-06","Term Loan","Acquisition Finance","Amortizing","BSA SAS",3398492076.47866,16,"Credit Agricole Corporate & Investment Bank","CREDIT-AGRI-CIB","Arranger",212405754.779916
"9622",4296818456,"Groupe Lactalis SA",154083491668,"2011-07-08","2012-12-06","2014-01-15","Term Loan","Refinancing",NA,"BSA SAS",9725229839.59854,21,"Caisse Federale de Credit Mutuel SA","FED-CRED-MUTUEL","Arranger",463106182.838026
"9623",4296818456,"Groupe Lactalis SA",154083494201,"2011-04-25","2011-04-25","2013-07-15","Term Loan","Acquisition Finance",NA,"BSA SAS",10934219734.0798,14,"BNP Paribas SA","BNP-PARIBAS","Arranger",781015695.291414
"9624",4296818456,"Groupe Lactalis SA",154083494202,"2011-04-25","2011-04-25","2014-07-15","Term Loan","Refinancing",NA,"BSA SAS",10934219734.0798,15,"HSBC Holdings PLC","SAM-CAPEL-HSBC","Arranger",728947982.271987
"9625",4296818456,"Groupe Lactalis SA",154083502695,"2010-11-23","2010-11-23","2013-11-23","Term Loan","General Corporate Purpose","Bullet","BSA SAS",1203385524.60923,16,"ING","ING","Arranger",75211595.2880769
"9626",4296818456,"Groupe Lactalis SA",154083502696,"2010-11-23","2010-11-23","2013-11-23","Revolving Credit Facility","Refinancing","Amortizing","BSA SAS",1203385524.60923,16,"Natixis","NATIXIS","Arranger",75211595.2880769
"9627",4296818456,"Groupe Lactalis SA",154083518715,"2011-04-25","2011-04-25","2016-07-15","Term Loan","Acquisition Finance",NA,"BSA SAS",10934219734.0798,16,"Cooperatieve Rabobank UA","RABOBANK","Arranger",683388733.379987
"9628",4296818456,"Groupe Lactalis SA",154083518983,"2011-04-25","2011-04-25","2016-07-15","Revolving Credit Facility","Acquisition Finance",NA,"BSA SAS",10934219734.0798,16,"UniCredit","UNICREDIT-SPA","Arranger",683388733.379987
"9629",4296818456,"Groupe Lactalis SA",154083521271,"2007-06-27","2007-07-24","2013-07-24","Term Loan","General Corporate Purpose",NA,"BSA SAS",3897714546.43494,17,"Banco Bilbao Vizcaya Argentaria SA","BBVA","Arranger",229277326.260879
"9630",4296818456,"Groupe Lactalis SA",154083521515,"2007-06-27","2007-07-24","2013-07-24","Term Loan","Acquisition Finance",NA,"BSA SAS",3897714546.43494,17,"Commerzbank AG","COMMERZBANK","Arranger",229277326.260879
"9631",4296818456,"Groupe Lactalis SA",154083521516,"2007-06-27","2007-07-24","2013-07-24","Revolving Credit Facility","Refinancing",NA,"BSA SAS",3897714546.43494,14,"KBC Group NV","KBC-GROUP","Arranger",278408181.88821
"9632",4296818456,"Groupe Lactalis SA",154083529762,"2010-11-23","2010-11-23","2013-11-23","Term Loan","General Corporate Purpose","Bullet","BSA SAS",1203385524.60923,15,"Mediobanca-Banca di Credito Finanziario SpA","MEDIOBANCA","Arranger",80225701.6406153
"9633",4296818456,"Groupe Lactalis SA",154083533295,"2011-04-25","2011-04-25","2012-07-15","Term Loan","Acquisition Finance",NA,"BSA SAS",10934219734.0798,16,"NatWest","NATWEST-GRP","Arranger",683388733.379987
"9634",4296818456,"Groupe Lactalis SA",154083557336,"2011-07-08","2012-12-06","2014-01-15","Term Loan","Refinancing",NA,"BSA SAS",9725229839.59854,17,"IMI - Intesa Sanpaolo","INTESA-SAN","Arranger",572072343.505796
"9635",4296818456,"Groupe Lactalis SA",154083557337,"2011-07-08","2012-12-06","2015-04-01","Term Loan","Acquisition Finance",NA,"BSA SAS",9725229839.59854,16,"UniCredit","UNICREDIT-SPA","Arranger",607826864.974909
"9636",4296818456,"Groupe Lactalis SA",154083557338,"2011-07-08","2012-12-06","2016-04-25","Term Loan","Acquisition Finance",NA,"BSA SAS",9725229839.59854,12,"Portigon AG","PORTIGON","Arranger",810435819.966545
"9637",4296818456,"Groupe Lactalis SA",154083557339,"2011-07-08","2012-12-06","2016-04-25","Revolving Credit Facility","Refinance/Retiring Bank Debt",NA,"BSA SAS",9725229839.59854,16,"Santander Corporate & Investment Banking","SANTANDER-GBM","Co-Arranger",607826864.974909
"9638",4296818456,"Groupe Lactalis SA",154083565787,"2013-09-06","2013-09-06","2018-09-06","Term Loan","Refinance/Retiring Bank Debt","Amortizing","BSA SAS",5910804185.66646,19,"BNP Paribas SA","BNP-PARIBAS","Arranger",311094957.14034
"9639",4296818456,"Groupe Lactalis SA",154083565788,"2013-09-06","2013-09-06","2018-09-06","Revolving Credit Facility","Refinance/Retiring Bank Debt",NA,"BSA SAS",5910804185.66646,3,"Societe Generale SA","SOC-GEN","Arranger",1970268061.88882
"9640",4296818456,"Groupe Lactalis SA",154083595201,"2015-07-21","2015-07-21","2020-07-21","Term Loan","General Corporate Purpose",NA,"BSA SAS",6060353571.17214,17,"Credit Agricole Corporate & Investment Bank","CREDIT-AGRI-CIB","Arranger",356491386.539538
"9641",4296818456,"Groupe Lactalis SA",154083595202,"2015-07-21","2015-07-21","2020-07-21","Term Loan","Acquisition Finance",NA,"BSA SAS",6060353571.17214,12,"Caisse Federale de Credit Mutuel SA","FED-CRED-MUTUEL","Arranger",505029464.264345
"9642",4296818456,"Groupe Lactalis SA",154083601789,"2015-07-21","2015-07-21","2020-07-21","Revolving Credit Facility","Refinancing",NA,"BSA SAS",6060353571.17214,14,"BNP Paribas SA","BNP-PARIBAS","Arranger",432882397.940867
"9643",4296818456,"Groupe Lactalis SA",154083618243,"2013-09-06","2013-09-06","2016-09-06","Term Loan","Acquisition Finance",NA,"BSA SAS",5910804185.66646,16,"HSBC Holdings PLC","SAM-CAPEL-HSBC","Arranger",369425261.604154
"9644",4296818456,"Groupe Lactalis SA",154083661089,"2015-07-21","2015-07-21","2020-07-21","Revolving Credit Facility","General Corporate Purpose",NA,"BSA SAS",6060353571.17214,19,"ING","ING","Arranger",318965977.430113
"9645",4296818456,"Groupe Lactalis SA",154085447151,"2019-07-02","2019-07-02","2021-07-02","Revolving Credit Facility","Refinancing",NA,"BSA SAS",496031746.031746,12,"Natixis","NATIXIS","Arranger",41335978.8359788
"9646",4296818456,"Groupe Lactalis SA",154085447152,"2019-07-02","2019-07-02","2022-07-02","Revolving Credit Facility","General Corporate Purpose",NA,"BSA SAS",496031746.031746,16,"Cooperatieve Rabobank UA","RABOBANK","Arranger",31001984.1269841
"9647",4296818456,"Groupe Lactalis SA",154085447153,"2019-07-02","2019-07-02","2024-07-02","Revolving Credit Facility","Refinancing",NA,"BSA SAS",496031746.031746,16,"UniCredit","UNICREDIT-SPA","Arranger",31001984.1269841
"9648",4296818456,"Groupe Lactalis SA",154086976006,"2020-09-15","2020-09-15","2023-09-15","Term Loan","General Corporate Purpose",NA,"BSA SAS",12437221643.1347,14,"Banco Bilbao Vizcaya Argentaria SA","BBVA","Arranger",888372974.509622
"9649",4296818456,"Groupe Lactalis SA",154086976007,"2020-09-15","2020-09-15","2024-09-15","Term Loan","Refinancing",NA,"BSA SAS",12437221643.1347,21,"Commerzbank AG","COMMERZBANK","Arranger",592248649.673081
"9650",4296818456,"Groupe Lactalis SA",154086976008,"2020-09-15","2020-09-15","2021-09-15","Bridge Loan","General Corporate Purpose",NA,"BSA SAS",12437221643.1347,15,"KBC Group NV","KBC-GROUP","Arranger",829148109.542313
"9651",4296818456,"Groupe Lactalis SA",154086976009,"2020-09-15","2020-09-15","2023-09-15","Revolving Credit Facility","Refinancing",NA,"BSA SAS",12437221643.1347,3,"Mediobanca-Banca di Credito Finanziario SpA","MEDIOBANCA","Arranger",4145740547.71157
"9652",4296818456,"Groupe Lactalis SA",154086976010,"2020-09-15","2020-09-15","2025-09-15","Term Loan","General Corporate Purpose",NA,"BSA SAS",12437221643.1347,17,"NatWest","NATWEST-GRP","Arranger",731601273.125571
"9653",4296818456,"Groupe Lactalis SA",154088424352,"2019-03-14","2019-03-14","2024-03-14","Term Loan","General Corporate Purpose",NA,"BSA SAS",3390596745.02712,1,"IMI - Intesa Sanpaolo","INTESA-SAN","Arranger",3390596745.02712
"9654",4296818456,"Groupe Lactalis SA",154088424396,"2024-03-07","2024-03-07","2025-09-07","Term Loan","General Corporate Purpose",NA,"BSA SAS",2079730291.819,3,"UniCredit","UNICREDIT-SPA","Arranger",693243430.606333
"10147",4295890634,"Nestle SA",154083348450,"1984-09-10","1984-09-10","1989-09-10","Revolving Credit Facility","General Corporate Purpose","Amortizing","Nestle SA",2.5e+09,27,"Citi","CITI","Facility Agent",92592592.5925926
"10148",4295890634,"Nestle SA",154083349555,"1984-12-01",NA,"1987-12-01","Note Issuance Facility (Nif)","Acquisition Finance","Amortizing","Nestle SA",1e+09,17,"JP Morgan & Co Inc","JPM","Lead Manager",58823529.4117647
"10149",4295890634,"Nestle SA",154083349556,"1984-12-01",NA,"1987-12-01","Note Issuance Facility (Nif)","General Corporate Purpose","Amortizing","Nestle SA",1e+09,12,"JP Morgan & Co Inc","JPM","Lead Manager",83333333.3333333
"10150",4295890634,"Nestle SA",154083352977,"1998-01-22","1998-01-22","2000-01-01","Term Loan","General Corporate Purpose",NA,"Nestle SA",11362086.988138,11,"Scotiabank","SCOTIABANK","Participant",1032916.99892164
"10151",4295890634,"Nestle SA",154083356447,"1999-07-10","1999-08-06","2000-08-04","Revolving Credit Facility","Working Capital","Bullet","Nestle SA",643859724.428038,5,"BofA Securities Inc","BOFA-SEC-INC","Participant",128771944.885608
"10152",4295890634,"Nestle SA",154083358223,"2000-01-01",NA,NA,"Revolving Credit Facility","Standby/CP Support","Bullet","Nestle SA",221539700.921404,27,"Deutsche Bank","DEUTSCHE-BANK","Participant",8205174.10820015
"10153",4295890634,"Nestle SA",154083360055,"1997-01-18","1997-01-18","2000-01-18","Term Loan","Leveraged Buyout",NA,"Nestle SA",5e+08,27,"JP Morgan & Co Inc","JPM","Participant",18518518.5185185
